PDAC_COM5_00280

220
Contact Size, 0.190000_mm^2
Starting Voltage,0.000000_Volts
Ending Voltage,10.000000_Volts

Contact Number, 3.000000
Contact X position (mm), 0.000000
Contact Y position (mm), 1.500000

Current_A,Voltage_V, Temp_C
-2.022507E-9,0.000000E+0,2.500000E+1
3.142534E-6,1.010000E-1,2.500000E+1
6.288089E-6,2.020000E-1,2.500000E+1
9.465642E-6,3.030000E-1,2.500000E+1
1.265257E-5,4.040000E-1,2.500000E+1
1.589414E-5,5.050000E-1,2.500000E+1
1.914952E-5,6.060000E-1,2.500000E+1
2.246328E-5,7.070000E-1,2.500000E+1
2.581483E-5,8.080000E-1,2.500000E+1
2.919018E-5,9.090000E-1,2.500000E+1
3.261126E-5,1.010000E+0,2.500000E+1
3.604827E-5,1.111000E+0,2.500000E+1
3.951861E-5,1.212000E+0,2.500000E+1
4.299517E-5,1.313000E+0,2.500000E+1
4.656093E-5,1.414000E+0,2.500000E+1
5.015443E-5,1.515000E+0,2.500000E+1
5.370165E-5,1.616000E+0,2.500000E+1
5.734192E-5,1.717000E+0,2.500000E+1
6.099758E-5,1.818000E+0,2.500000E+1
6.473134E-5,1.919000E+0,2.500000E+1
6.842775E-5,2.020000E+0,2.500000E+1
7.211096E-5,2.121000E+0,2.500000E+1
7.588388E-5,2.222000E+0,2.500000E+1
7.972808E-5,2.323000E+0,2.500000E+1
8.356052E-5,2.424000E+0,2.500000E+1
8.740513E-5,2.525500E+0,2.500000E+1
9.126681E-5,2.626500E+0,2.500000E+1
9.511215E-5,2.727500E+0,2.500000E+1
9.905572E-5,2.828500E+0,2.500000E+1
1.029909E-4,2.929500E+0,2.500000E+1
1.070329E-4,3.030500E+0,2.500000E+1
1.110149E-4,3.131500E+0,2.500000E+1
1.149142E-4,3.232500E+0,2.500000E+1
1.190957E-4,3.333500E+0,2.500000E+1
1.231528E-4,3.434500E+0,2.500000E+1
1.272024E-4,3.535500E+0,2.500000E+1
1.313875E-4,3.636500E+0,2.500000E+1
1.354960E-4,3.737500E+0,2.500000E+1
1.396857E-4,3.838500E+0,2.500000E+1
1.437482E-4,3.939500E+0,2.500000E+1
1.479047E-4,4.040500E+0,2.500000E+1
1.519849E-4,4.141500E+0,2.500000E+1
1.565558E-4,4.242500E+0,2.500000E+1
1.607904E-4,4.343500E+0,2.500000E+1
1.649534E-4,4.444500E+0,2.500000E+1
1.693619E-4,4.545500E+0,2.500000E+1
1.735715E-4,4.646500E+0,2.500000E+1
1.782875E-4,4.747500E+0,2.500000E+1
1.825087E-4,4.848500E+0,2.500000E+1
1.871694E-4,4.949500E+0,2.500000E+1
1.917624E-4,5.050500E+0,2.500000E+1
1.960771E-4,5.151500E+0,2.500000E+1
2.004228E-4,5.252500E+0,2.500000E+1
2.051202E-4,5.353500E+0,2.500000E+1
2.096419E-4,5.454500E+0,2.500000E+1
2.143579E-4,5.555500E+0,2.500000E+1
2.190089E-4,5.656500E+0,2.500000E+1
2.240797E-4,5.757500E+0,2.500000E+1
2.288627E-4,5.858500E+0,2.500000E+1
2.337503E-4,5.959500E+0,2.500000E+1
2.385305E-4,6.060500E+0,2.500000E+1
2.431483E-4,6.161500E+0,2.500000E+1
2.474544E-4,6.262500E+0,2.500000E+1
2.522686E-4,6.363500E+0,2.500000E+1
2.570445E-4,6.464500E+0,2.500000E+1
2.611164E-4,6.565500E+0,2.500000E+1
2.666951E-4,6.666500E+0,2.500000E+1
2.704976E-4,6.767500E+0,2.500000E+1
2.758586E-4,6.868500E+0,2.500000E+1
2.806601E-4,6.969500E+0,2.500000E+1
2.851713E-4,7.070500E+0,2.500000E+1
2.902240E-4,7.171500E+0,2.500000E+1
2.954865E-4,7.272500E+0,2.500000E+1
2.992202E-4,7.373500E+0,2.500000E+1
3.042345E-4,7.475000E+0,2.500000E+1
3.081737E-4,7.576000E+0,2.500000E+1
3.132444E-4,7.677000E+0,2.500000E+1
3.183139E-4,7.778000E+0,2.500000E+1
3.238014E-4,7.879000E+0,2.500000E+1
3.285233E-4,7.980000E+0,2.500000E+1
3.384223E-4,8.081000E+0,2.500000E+1
3.459416E-4,8.182000E+0,2.500000E+1
3.506123E-4,8.283000E+0,2.500000E+1
3.566390E-4,8.384000E+0,2.500000E+1
3.623248E-4,8.485000E+0,2.500000E+1
3.676444E-4,8.586000E+0,2.500000E+1
3.736564E-4,8.687000E+0,2.500000E+1
3.787764E-4,8.788000E+0,2.500000E+1
3.837167E-4,8.889000E+0,2.500000E+1
3.903520E-4,8.990000E+0,2.500000E+1
3.951250E-4,9.091000E+0,2.500000E+1
4.001090E-4,9.192000E+0,2.500000E+1
4.048136E-4,9.293000E+0,2.500000E+1
4.077274E-4,9.394000E+0,2.500000E+1
4.148310E-4,9.495000E+0,2.500000E+1
4.198689E-4,9.596000E+0,2.500000E+1
4.266291E-4,9.697000E+0,2.500000E+1
4.319887E-4,9.798000E+0,2.500000E+1
4.377753E-4,9.899000E+0,2.500000E+1
4.435747E-4,1.000000E+1,2.500000E+1
