PDAC_COM5_00280

220
Contact Size, 0.190000_mm^2
Starting Voltage,0.000000_Volts
Ending Voltage,10.000000_Volts

Contact Number, 30.000000
Contact X position (mm), -20.000000
Contact Y position (mm), 3.000000

Current_A,Voltage_V, Temp_C
-1.153267E-9,0.000000E+0,2.500000E+1
1.807463E-10,-1.010000E-1,2.500000E+1
1.112347E-10,-2.020000E-1,2.500000E+1
8.079204E-11,-3.030000E-1,2.500000E+1
6.455586E-11,-4.040000E-1,2.500000E+1
1.128073E-11,-5.050000E-1,2.500000E+1
-5.772326E-11,-6.060000E-1,2.500000E+1
-1.378895E-10,-7.070000E-1,2.500000E+1
-1.921838E-10,-8.080000E-1,2.500000E+1
-2.322713E-10,-9.090000E-1,2.500000E+1
-2.830147E-10,-1.010000E+0,2.500000E+1
-3.860240E-10,-1.111000E+0,2.500000E+1
-4.712736E-10,-1.212000E+0,2.500000E+1
-5.286134E-10,-1.313000E+0,2.500000E+1
-6.712029E-10,-1.414000E+0,2.500000E+1
-7.417361E-10,-1.515000E+0,2.500000E+1
-8.198815E-10,-1.616000E+0,2.500000E+1
-8.762069E-10,-1.717000E+0,2.500000E+1
-1.017275E-9,-1.818000E+0,2.500000E+1
-1.119776E-9,-1.919000E+0,2.500000E+1
-1.378060E-9,-2.020000E+0,2.500000E+1
-1.454176E-9,-2.121000E+0,2.500000E+1
-1.555662E-9,-2.222000E+0,2.500000E+1
-1.759650E-9,-2.323000E+0,2.500000E+1
-1.930658E-9,-2.424000E+0,2.500000E+1
-2.024534E-9,-2.525500E+0,2.500000E+1
-2.053965E-9,-2.626500E+0,2.500000E+1
-2.239684E-9,-2.727500E+0,2.500000E+1
-2.527401E-9,-2.828500E+0,2.500000E+1
-2.474120E-9,-2.929500E+0,2.500000E+1
-2.844554E-9,-3.030500E+0,2.500000E+1
-3.001344E-9,-3.131500E+0,2.500000E+1
-3.293122E-9,-3.232500E+0,2.500000E+1
-3.737128E-9,-3.333500E+0,2.500000E+1
-3.947715E-9,-3.434500E+0,2.500000E+1
-4.355691E-9,-3.535500E+0,2.500000E+1
-4.435360E-9,-3.636500E+0,2.500000E+1
-4.525176E-9,-3.737500E+0,2.500000E+1
-5.188900E-9,-3.838500E+0,2.500000E+1
-5.191445E-9,-3.939500E+0,2.500000E+1
-5.348239E-9,-4.040500E+0,2.500000E+1
-5.967311E-9,-4.141500E+0,2.500000E+1
-6.563035E-9,-4.242500E+0,2.500000E+1
-7.107515E-9,-4.343500E+0,2.500000E+1
-7.686503E-9,-4.444500E+0,2.500000E+1
-8.071127E-9,-4.545500E+0,2.500000E+1
-8.547626E-9,-4.646500E+0,2.500000E+1
-8.450694E-9,-4.747500E+0,2.500000E+1
-8.380671E-9,-4.848500E+0,2.500000E+1
-9.103258E-9,-4.949500E+0,2.500000E+1
-9.760389E-9,-5.050500E+0,2.500000E+1
-1.041904E-8,-5.151500E+0,2.500000E+1
-1.113301E-8,-5.252500E+0,2.500000E+1
-1.058445E-8,-5.353500E+0,2.500000E+1
-1.127558E-8,-5.454500E+0,2.500000E+1
-1.168661E-8,-5.555500E+0,2.500000E+1
-1.231076E-8,-5.656500E+0,2.500000E+1
-1.327084E-8,-5.757500E+0,2.500000E+1
-1.369453E-8,-5.858500E+0,2.500000E+1
-1.435013E-8,-5.959500E+0,2.500000E+1
-1.458611E-8,-6.060500E+0,2.500000E+1
-1.544722E-8,-6.161500E+0,2.500000E+1
-1.559894E-8,-6.262500E+0,2.500000E+1
-1.670109E-8,-6.363500E+0,2.500000E+1
-1.710247E-8,-6.464500E+0,2.500000E+1
-1.742624E-8,-6.565500E+0,2.500000E+1
-1.886936E-8,-6.666500E+0,2.500000E+1
-1.960412E-8,-6.767500E+0,2.500000E+1
-2.076055E-8,-6.868500E+0,2.500000E+1
-2.106351E-8,-6.969500E+0,2.500000E+1
-2.360575E-8,-7.070500E+0,2.500000E+1
-2.290349E-8,-7.171500E+0,2.500000E+1
-2.391632E-8,-7.272500E+0,2.500000E+1
-2.428114E-8,-7.373500E+0,2.500000E+1
-2.486624E-8,-7.475000E+0,2.500000E+1
-2.575020E-8,-7.576000E+0,2.500000E+1
-2.678028E-8,-7.677000E+0,2.500000E+1
-2.857309E-8,-7.778000E+0,2.500000E+1
-2.873951E-8,-7.879000E+0,2.500000E+1
-3.037698E-8,-7.980000E+0,2.500000E+1
-3.099856E-8,-8.081000E+0,2.500000E+1
-3.181253E-8,-8.182000E+0,2.500000E+1
-3.258586E-8,-8.283000E+0,2.500000E+1
-3.293394E-8,-8.384000E+0,2.500000E+1
-3.421623E-8,-8.485000E+0,2.500000E+1
-3.456331E-8,-8.586000E+0,2.500000E+1
-3.683260E-8,-8.687000E+0,2.500000E+1
-3.720406E-8,-8.788000E+0,2.500000E+1
-3.806563E-8,-8.889000E+0,2.500000E+1
-4.058303E-8,-8.990000E+0,2.500000E+1
-4.398844E-8,-9.091000E+0,2.500000E+1
-4.450295E-8,-9.192000E+0,2.500000E+1
-4.460906E-8,-9.293000E+0,2.500000E+1
-4.731115E-8,-9.394000E+0,2.500000E+1
-4.906889E-8,-9.495000E+0,2.500000E+1
-5.029887E-8,-9.596000E+0,2.500000E+1
-5.195415E-8,-9.697000E+0,2.500000E+1
-5.239305E-8,-9.798000E+0,2.500000E+1
-5.531644E-8,-9.899000E+0,2.500000E+1
-5.473139E-8,-1.000000E+1,2.500000E+1
