PDAC_COM5_00280

220
Contact Size, 0.190000_mm^2
Starting Voltage,0.000000_Volts
Ending Voltage,10.000000_Volts

Contact Number, 41.000000
Contact X position (mm), -32.000000
Contact Y position (mm), 0.000000

Current_A,Voltage_V, Temp_C
-1.147178E-9,0.000000E+0,2.500000E+1
2.984588E-10,1.010000E-1,2.500000E+1
3.096210E-10,2.020000E-1,2.500000E+1
3.187536E-10,3.030000E-1,2.500000E+1
3.705068E-10,4.040000E-1,2.500000E+1
3.684774E-10,5.050000E-1,2.500000E+1
3.644179E-10,6.060000E-1,2.500000E+1
3.745655E-10,7.070000E-1,2.500000E+1
3.654334E-10,8.080000E-1,2.500000E+1
4.121128E-10,9.090000E-1,2.500000E+1
3.786252E-10,1.010000E+0,2.500000E+1
4.354517E-10,1.111000E+0,2.500000E+1
4.075452E-10,1.212000E+0,2.500000E+1
4.227670E-10,1.313000E+0,2.500000E+1
4.146485E-10,1.414000E+0,2.500000E+1
4.085600E-10,1.515000E+0,2.500000E+1
4.430623E-10,1.616000E+0,2.500000E+1
4.511796E-10,1.717000E+0,2.500000E+1
4.587917E-10,1.818000E+0,2.500000E+1
4.917709E-10,1.919000E+0,2.500000E+1
4.953234E-10,2.020000E+0,2.500000E+1
4.917716E-10,2.121000E+0,2.500000E+1
5.069924E-10,2.222000E+0,2.500000E+1
4.704612E-10,2.323000E+0,2.500000E+1
5.135891E-10,2.424000E+0,2.500000E+1
5.348975E-10,2.525500E+0,2.500000E+1
5.628049E-10,2.626500E+0,2.500000E+1
5.861439E-10,2.727500E+0,2.500000E+1
5.902022E-10,2.828500E+0,2.500000E+1
6.521039E-10,2.929500E+0,2.500000E+1
6.916787E-10,3.030500E+0,2.500000E+1
6.937086E-10,3.131500E+0,2.500000E+1
7.688014E-10,3.232500E+0,2.500000E+1
7.591610E-10,3.333500E+0,2.500000E+1
8.672345E-10,3.434500E+0,2.500000E+1
9.012273E-10,3.535500E+0,2.500000E+1
9.819011E-10,3.636500E+0,2.500000E+1
1.036191E-9,3.737500E+0,2.500000E+1
1.103165E-9,3.838500E+0,2.500000E+1
1.172676E-9,3.939500E+0,2.500000E+1
1.232547E-9,4.040500E+0,2.500000E+1
1.389838E-9,4.141500E+0,2.500000E+1
1.482180E-9,4.242500E+0,2.500000E+1
1.575540E-9,4.343500E+0,2.500000E+1
1.669403E-9,4.444500E+0,2.500000E+1
1.816038E-9,4.545500E+0,2.500000E+1
1.949984E-9,4.646500E+0,2.500000E+1
2.151926E-9,4.747500E+0,2.500000E+1
2.292468E-9,4.848500E+0,2.500000E+1
2.494911E-9,4.949500E+0,2.500000E+1
2.716637E-9,5.050500E+0,2.500000E+1
2.912489E-9,5.151500E+0,2.500000E+1
2.992653E-9,5.252500E+0,2.500000E+1
3.138274E-9,5.353500E+0,2.500000E+1
3.308750E-9,5.454500E+0,2.500000E+1
3.513229E-9,5.555500E+0,2.500000E+1
3.743073E-9,5.656500E+0,2.500000E+1
3.971393E-9,5.757500E+0,2.500000E+1
4.165719E-9,5.858500E+0,2.500000E+1
4.419914E-9,5.959500E+0,2.500000E+1
4.649255E-9,6.060500E+0,2.500000E+1
4.889245E-9,6.161500E+0,2.500000E+1
5.128727E-9,6.262500E+0,2.500000E+1
5.348432E-9,6.363500E+0,2.500000E+1
5.579283E-9,6.464500E+0,2.500000E+1
5.864436E-9,6.565500E+0,2.500000E+1
6.129792E-9,6.666500E+0,2.500000E+1
6.379421E-9,6.767500E+0,2.500000E+1
6.563102E-9,6.868500E+0,2.500000E+1
6.820841E-9,6.969500E+0,2.500000E+1
7.058814E-9,7.070500E+0,2.500000E+1
7.334834E-9,7.171500E+0,2.500000E+1
7.613890E-9,7.272500E+0,2.500000E+1
7.869105E-9,7.373500E+0,2.500000E+1
8.118227E-9,7.475000E+0,2.500000E+1
8.431785E-9,7.576000E+0,2.500000E+1
8.643368E-9,7.677000E+0,2.500000E+1
8.852905E-9,7.778000E+0,2.500000E+1
9.148716E-9,7.879000E+0,2.500000E+1
9.347604E-9,7.980000E+0,2.500000E+1
9.683488E-9,8.081000E+0,2.500000E+1
9.970166E-9,8.182000E+0,2.500000E+1
1.023756E-8,8.283000E+0,2.500000E+1
1.052272E-8,8.384000E+0,2.500000E+1
1.076117E-8,8.485000E+0,2.500000E+1
1.100067E-8,8.586000E+0,2.500000E+1
1.128226E-8,8.687000E+0,2.500000E+1
1.163945E-8,8.788000E+0,2.500000E+1
1.194845E-8,8.889000E+0,2.500000E+1
1.229093E-8,8.990000E+0,2.500000E+1
1.255983E-8,9.091000E+0,2.500000E+1
1.298809E-8,9.192000E+0,2.500000E+1
1.329757E-8,9.293000E+0,2.500000E+1
1.364615E-8,9.394000E+0,2.500000E+1
1.398203E-8,9.495000E+0,2.500000E+1
1.429965E-8,9.596000E+0,2.500000E+1
1.472890E-8,9.697000E+0,2.500000E+1
1.518706E-8,9.798000E+0,2.500000E+1
1.556963E-8,9.899000E+0,2.500000E+1
1.594306E-8,1.000000E+1,2.500000E+1
