PDAC_COM5_00280

220
Contact Size, 0.190000_mm^2
Starting Voltage,0.000000_Volts
Ending Voltage,10.000000_Volts

Contact Number, 5.000000
Contact X position (mm), 0.000000
Contact Y position (mm), 3.000000

Current_A,Voltage_V, Temp_C
-1.133478E-9,0.000000E+0,2.500000E+1
4.559757E-8,1.010000E-1,2.500000E+1
9.067593E-8,2.020000E-1,2.500000E+1
1.398601E-7,3.030000E-1,2.500000E+1
1.934559E-7,4.040000E-1,2.500000E+1
2.530981E-7,5.050000E-1,2.500000E+1
3.176989E-7,6.060000E-1,2.500000E+1
3.894424E-7,7.070000E-1,2.500000E+1
4.638561E-7,8.080000E-1,2.500000E+1
5.444918E-7,9.090000E-1,2.500000E+1
6.300770E-7,1.010000E+0,2.500000E+1
7.212979E-7,1.111000E+0,2.500000E+1
8.191639E-7,1.212000E+0,2.500000E+1
9.250621E-7,1.313000E+0,2.500000E+1
1.032946E-6,1.414000E+0,2.500000E+1
1.145414E-6,1.515000E+0,2.500000E+1
1.263737E-6,1.616000E+0,2.500000E+1
1.387196E-6,1.717000E+0,2.500000E+1
1.512794E-6,1.818000E+0,2.500000E+1
1.646918E-6,1.919000E+0,2.500000E+1
1.792963E-6,2.020000E+0,2.500000E+1
1.940943E-6,2.121000E+0,2.500000E+1
2.100962E-6,2.222000E+0,2.500000E+1
2.270205E-6,2.323000E+0,2.500000E+1
2.440647E-6,2.424000E+0,2.500000E+1
2.619476E-6,2.525500E+0,2.500000E+1
2.798811E-6,2.626500E+0,2.500000E+1
2.989532E-6,2.727500E+0,2.500000E+1
3.194087E-6,2.828500E+0,2.500000E+1
3.410529E-6,2.929500E+0,2.500000E+1
3.619685E-6,3.030500E+0,2.500000E+1
3.848991E-6,3.131500E+0,2.500000E+1
4.096873E-6,3.232500E+0,2.500000E+1
4.338956E-6,3.333500E+0,2.500000E+1
4.613047E-6,3.434500E+0,2.500000E+1
4.870657E-6,3.535500E+0,2.500000E+1
5.145155E-6,3.636500E+0,2.500000E+1
5.453177E-6,3.737500E+0,2.500000E+1
5.745618E-6,3.838500E+0,2.500000E+1
6.052860E-6,3.939500E+0,2.500000E+1
6.401960E-6,4.040500E+0,2.500000E+1
6.724716E-6,4.141500E+0,2.500000E+1
7.076941E-6,4.242500E+0,2.500000E+1
7.448125E-6,4.343500E+0,2.500000E+1
7.821413E-6,4.444500E+0,2.500000E+1
8.213700E-6,4.545500E+0,2.500000E+1
8.591092E-6,4.646500E+0,2.500000E+1
9.027626E-6,4.747500E+0,2.500000E+1
9.459317E-6,4.848500E+0,2.500000E+1
9.883162E-6,4.949500E+0,2.500000E+1
1.030168E-5,5.050500E+0,2.500000E+1
1.050434E-5,5.151500E+0,2.500000E+1
1.089156E-5,5.252500E+0,2.500000E+1
1.142237E-5,5.353500E+0,2.500000E+1
1.195454E-5,5.454500E+0,2.500000E+1
1.243051E-5,5.555500E+0,2.500000E+1
1.296892E-5,5.656500E+0,2.500000E+1
1.365513E-5,5.757500E+0,2.500000E+1
1.431088E-5,5.858500E+0,2.500000E+1
1.559170E-5,5.959500E+0,2.500000E+1
1.665861E-5,6.060500E+0,2.500000E+1
1.979804E-5,6.161500E+0,2.500000E+1
5.307015E-5,6.262500E+0,2.500000E+1
7.953333E-3,6.363500E+0,2.500000E+1
8.845995E-3,6.464500E+0,2.500000E+1
9.063646E-3,6.565500E+0,2.500000E+1
1.433808E-2,6.666500E+0,2.500000E+1
1.483956E-2,6.767500E+0,2.500000E+1
1.503683E-2,6.868500E+0,2.500000E+1
1.521615E-2,6.969500E+0,2.500000E+1
1.617608E-2,7.070500E+0,2.500000E+1
1.624758E-2,7.171500E+0,2.500000E+1
1.687946E-2,7.272500E+0,2.500000E+1
1.871417E-2,7.373500E+0,2.500000E+1
1.931293E-2,7.475000E+0,2.500000E+1
2.126114E-2,7.576000E+0,2.500000E+1
2.163414E-2,7.677000E+0,2.500000E+1
2.138237E-2,7.778000E+0,2.500000E+1
2.270585E-2,7.879000E+0,2.500000E+1
2.272801E-2,7.980000E+0,2.500000E+1
2.359328E-2,8.081000E+0,2.500000E+1
2.488993E-2,8.182000E+0,2.500000E+1
2.612812E-2,8.283000E+0,2.500000E+1
2.627052E-2,8.384000E+0,2.500000E+1
2.739541E-2,8.485000E+0,2.500000E+1
2.780838E-2,8.586000E+0,2.500000E+1
2.839075E-2,8.687000E+0,2.500000E+1
2.939417E-2,8.788000E+0,2.500000E+1
3.033064E-2,8.889000E+0,2.500000E+1
3.929089E-2,8.990000E+0,2.500000E+1
5.640606E-2,9.091000E+0,2.500000E+1
6.668314E-2,9.192000E+0,2.500000E+1
6.675106E-2,9.293000E+0,2.500000E+1
6.682301E-2,9.394000E+0,2.500000E+1
6.866087E-2,9.495000E+0,2.500000E+1
6.672281E-2,9.596000E+0,2.500000E+1
6.814553E-2,9.697000E+0,2.500000E+1
6.852663E-2,9.798000E+0,2.500000E+1
6.631911E-2,9.899000E+0,2.500000E+1
5.118127E-4,1.000000E+1,2.500000E+1
