PDAC_COM5_00280

220
Contact Size, 0.190000_mm^2
Starting Voltage,0.000000_Volts
Ending Voltage,10.000000_Volts

Contact Number, 25.000000
Contact X position (mm), -16.000000
Contact Y position (mm), 3.000000

Current_A,Voltage_V, Temp_C
-2.614904E-8,0.000000E+0,2.500000E+1
-2.110620E-5,-1.010000E-1,2.500000E+1
-6.288493E-5,-2.020000E-1,2.500000E+1
-1.186815E-4,-3.030000E-1,2.500000E+1
-1.818650E-4,-4.040000E-1,2.500000E+1
-2.495577E-4,-5.050000E-1,2.500000E+1
-3.208275E-4,-6.060000E-1,2.500000E+1
-3.949462E-4,-7.070000E-1,2.500000E+1
-4.723638E-4,-8.080000E-1,2.500000E+1
-5.524059E-4,-9.090000E-1,2.500000E+1
-6.356682E-4,-1.010000E+0,2.500000E+1
-7.223932E-4,-1.111000E+0,2.500000E+1
-8.124823E-4,-1.212000E+0,2.500000E+1
-9.057941E-4,-1.313000E+0,2.500000E+1
-1.002844E-3,-1.414000E+0,2.500000E+1
-1.104060E-3,-1.515000E+0,2.500000E+1
-1.207818E-3,-1.616000E+0,2.500000E+1
-1.316244E-3,-1.717000E+0,2.500000E+1
-1.427075E-3,-1.818000E+0,2.500000E+1
-1.543962E-3,-1.919000E+0,2.500000E+1
-1.663761E-3,-2.020000E+0,2.500000E+1
-1.786906E-3,-2.121000E+0,2.500000E+1
-1.915571E-3,-2.222000E+0,2.500000E+1
-2.050662E-3,-2.323000E+0,2.500000E+1
-2.192255E-3,-2.424000E+0,2.500000E+1
-2.339385E-3,-2.525500E+0,2.500000E+1
-2.495739E-3,-2.626500E+0,2.500000E+1
-2.659143E-3,-2.727500E+0,2.500000E+1
-2.833615E-3,-2.828500E+0,2.500000E+1
-3.015217E-3,-2.929500E+0,2.500000E+1
-3.209480E-3,-3.030500E+0,2.500000E+1
-3.416352E-3,-3.131500E+0,2.500000E+1
-3.636811E-3,-3.232500E+0,2.500000E+1
-3.874984E-3,-3.333500E+0,2.500000E+1
-4.126969E-3,-3.434500E+0,2.500000E+1
-4.394931E-3,-3.535500E+0,2.500000E+1
-4.671160E-3,-3.636500E+0,2.500000E+1
-4.973815E-3,-3.737500E+0,2.500000E+1
-5.292657E-3,-3.838500E+0,2.500000E+1
-5.627960E-3,-3.939500E+0,2.500000E+1
-5.969820E-3,-4.040500E+0,2.500000E+1
-6.369328E-3,-4.141500E+0,2.500000E+1
-6.782462E-3,-4.242500E+0,2.500000E+1
-7.224889E-3,-4.343500E+0,2.500000E+1
-7.713542E-3,-4.444500E+0,2.500000E+1
-8.253537E-3,-4.545500E+0,2.500000E+1
-8.845031E-3,-4.646500E+0,2.500000E+1
-9.533535E-3,-4.747500E+0,2.500000E+1
-1.024337E-2,-4.848500E+0,2.500000E+1
-1.123462E-2,-4.949500E+0,2.500000E+1
-1.190432E-2,-5.050500E+0,2.500000E+1
-1.266066E-2,-5.151500E+0,2.500000E+1
-1.345523E-2,-5.252500E+0,2.500000E+1
-1.471378E-2,-5.353500E+0,2.500000E+1
-2.295117E-2,-5.454500E+0,2.500000E+1
-2.401155E-2,-5.555500E+0,2.500000E+1
-2.578190E-2,-5.656500E+0,2.500000E+1
-2.651269E-2,-5.757500E+0,2.500000E+1
-2.790450E-2,-5.858500E+0,2.500000E+1
-4.271135E-2,-5.959500E+0,2.500000E+1
-5.311733E-2,-6.060500E+0,2.500000E+1
-4.052678E-6,-6.161500E+0,2.500000E+1
-3.589487E-6,-6.262500E+0,2.500000E+1
-1.220884E-6,-6.363500E+0,2.500000E+1
-1.270437E-6,-6.464500E+0,2.500000E+1
-1.507281E-6,-6.565500E+0,2.500000E+1
-1.388403E-6,-6.666500E+0,2.500000E+1
-1.372479E-6,-6.767500E+0,2.500000E+1
-1.452873E-6,-6.868500E+0,2.500000E+1
-1.544880E-6,-6.969500E+0,2.500000E+1
-1.652257E-6,-7.070500E+0,2.500000E+1
-1.530632E-6,-7.171500E+0,2.500000E+1
-1.225823E-6,-7.272500E+0,2.500000E+1
-1.439561E-6,-7.373500E+0,2.500000E+1
-1.646550E-6,-7.475000E+0,2.500000E+1
-1.121708E-6,-7.576000E+0,2.500000E+1
-7.582747E-7,-7.677000E+0,2.500000E+1
-8.123798E-7,-7.778000E+0,2.500000E+1
-1.088641E-6,-7.879000E+0,2.500000E+1
-1.126903E-6,-7.980000E+0,2.500000E+1
-1.196417E-6,-8.081000E+0,2.500000E+1
-1.019668E-6,-8.182000E+0,2.500000E+1
-1.139655E-6,-8.283000E+0,2.500000E+1
-1.260654E-6,-8.384000E+0,2.500000E+1
-1.616011E-6,-8.485000E+0,2.500000E+1
-1.344142E-6,-8.586000E+0,2.500000E+1
-9.301588E-7,-8.687000E+0,2.500000E+1
-8.573854E-7,-8.788000E+0,2.500000E+1
-1.462308E-6,-8.889000E+0,2.500000E+1
-1.304522E-6,-8.990000E+0,2.500000E+1
-1.138658E-6,-9.091000E+0,2.500000E+1
-1.174494E-6,-9.192000E+0,2.500000E+1
-1.496696E-6,-9.293000E+0,2.500000E+1
-1.365187E-6,-9.394000E+0,2.500000E+1
-1.472660E-6,-9.495000E+0,2.500000E+1
-1.694581E-6,-9.596000E+0,2.500000E+1
-1.334154E-6,-9.697000E+0,2.500000E+1
-1.381155E-6,-9.798000E+0,2.500000E+1
-1.440363E-6,-9.899000E+0,2.500000E+1
-1.497743E-6,-1.000000E+1,2.500000E+1
